province,district,palika,sex,breakdown,sector,value,district_code,province_code,palika_code
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,700.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,242.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,435.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,15.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,1214.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,38.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,27.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,319.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,8.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,800.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,22.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,1479.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,97.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,41.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,402.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,12.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,914.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,13.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,1339.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,93.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,27.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,377.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,6.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,824.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,12.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,1314.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,87.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,16.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,316.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,7.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,866.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,22.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,1214.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,55.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,8.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,274.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,5.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,864.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,8.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,1122.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,50.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,230.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,830.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,5.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,1117.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,50.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,187.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,872.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,910.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,34.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,135.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,732.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,8.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,796.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,13.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,126.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,650.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,7.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,474.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,87.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,376.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,7.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,344.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,95.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,243.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Total,272.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Government,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-financial corporation,91.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Household,177.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Total,None,Not stated,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,6259.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,290.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,67.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,1739.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,30.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,4051.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,82.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,244.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,149.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,81.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,14.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,344.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,123.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,208.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,9.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,614.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,12.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,15.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,174.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,6.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,397.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,10.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,720.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,35.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,24.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,227.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,7.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,420.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,7.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,631.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,46.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,11.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,217.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,348.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,5.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,588.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,40.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,5.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,165.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,5.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,364.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,9.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,588.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,33.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,154.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,388.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,5.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,508.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,31.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,141.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,326.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,558.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,41.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,117.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,395.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,456.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,31.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,78.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,343.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,414.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,11.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,61.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,338.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,261.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,54.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,197.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,6.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,179.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,40.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,134.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Total,154.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Government,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-financial corporation,39.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Household,112.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Male,None,Not stated,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,6532.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,239.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,64.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,1430.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,12.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,4716.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,71.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,252.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,139.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,103.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,10.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,356.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,119.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,227.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,6.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,600.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,26.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,12.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,145.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,403.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,12.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,759.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,62.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,17.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,175.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,5.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,494.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,6.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,708.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,47.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,16.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,160.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,476.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,7.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,726.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,47.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,11.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,151.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,502.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,13.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,626.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,22.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,4.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,120.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,476.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,614.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,19.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,89.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,504.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,559.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,9.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,70.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,477.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,454.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,57.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,389.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,5.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,382.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,2.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,65.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,312.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,3.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,213.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,33.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,179.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,165.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Financial corporation,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-financial corporation,55.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Non-profit institution  Serving household,0.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Household,109.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Not stated,1.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Total,118.0,405,4,40501
GANDAKI,Kaski,Annapurna Gaunpalika,Female,None,Government,0.0,405,4,40501
